id,unique_id,raceid,racetype,racetypeid,ballotorder,candidateid,description,electiondate,fipscode,first,incumbent,initialization_data,is_ballot_measure,last,lastupdated,level,national,officeid,officename,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,reportingunitid,reportingunitname,runoff,seatname,seatnum,statename,statepostal,test,uncontested,votecount,votepct,winner
16957-polid-8639-16027,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19053,Donald,False,False,,Trump,2016-02-02T04:23:23Z,county,True,P,President,GOP,8639,18873,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,127,0.255533,False
16957-polid-64509-16027,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19053,Ben,False,False,,Carson,2016-02-02T04:23:23Z,county,True,P,President,GOP,64509,18860,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,80,0.160966,False
16957-polid-53044-16027,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19053,Marco,False,False,,Rubio,2016-02-02T04:23:23Z,county,True,P,President,GOP,53044,18872,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,73,0.146881,False
16957-polid-60208-16027,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19053,Rand,False,False,,Paul,2016-02-02T04:23:23Z,county,True,P,President,GOP,60208,18871,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,19,0.038229,False
16957-polid-1187-16027,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19053,Mike,False,False,,Huckabee,2016-02-02T04:23:23Z,county,True,P,President,GOP,1187,18867,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,6,0.012072,False
16957-polid-1239-16027,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19053,Jeb,False,False,,Bush,2016-02-02T04:23:23Z,county,True,P,President,GOP,1239,18859,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,5,0.01006,False
16957-polid-36679-16027,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19053,John,False,False,,Kasich,2016-02-02T04:23:23Z,county,True,P,President,GOP,36679,18869,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,4,0.008048,False
16957-polid-60051-16027,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19053,Chris,False,False,,Christie,2016-02-02T04:23:23Z,county,True,P,President,GOP,60051,18861,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,4,0.008048,False
16957-polid-1752-16027,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19053,Rick,False,False,,Santorum,2016-02-02T04:23:23Z,county,True,P,President,GOP,1752,18541,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,4,0.008048,False
16957-polid-60339-16027,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19053,Carly,False,False,,Fiorina,2016-02-02T04:23:23Z,county,True,P,President,GOP,60339,18864,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,2,0.004024,False
16957-polid-45650-16027,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19053,Jim,False,False,,Gilmore,2016-02-02T04:23:23Z,county,True,P,President,GOP,45650,18865,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-100007-16027,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19053,,False,False,,Other,2016-02-02T04:23:23Z,county,True,P,President,GOP,100007,17474,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16028,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19055,Ted,False,False,,Cruz,2016-02-02T04:23:23Z,county,True,P,President,GOP,61815,18862,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,317,0.354586,True
16957-polid-8639-16028,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19055,Donald,False,False,,Trump,2016-02-02T04:23:23Z,county,True,P,President,GOP,8639,18873,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,198,0.221477,False
16957-polid-53044-16028,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19055,Marco,False,False,,Rubio,2016-02-02T04:23:23Z,county,True,P,President,GOP,53044,18872,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,172,0.192394,False
16957-polid-64509-16028,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19055,Ben,False,False,,Carson,2016-02-02T04:23:23Z,county,True,P,President,GOP,64509,18860,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,92,0.102908,False
16957-polid-60339-16028,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19055,Carly,False,False,,Fiorina,2016-02-02T04:23:23Z,county,True,P,President,GOP,60339,18864,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,52,0.058166,False
16957-polid-60208-16028,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19055,Rand,False,False,,Paul,2016-02-02T04:23:23Z,county,True,P,President,GOP,60208,18871,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,27,0.030201,False
16957-polid-1239-16028,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19055,Jeb,False,False,,Bush,2016-02-02T04:23:23Z,county,True,P,President,GOP,1239,18859,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,19,0.021253,False
16957-polid-1187-16028,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19055,Mike,False,False,,Huckabee,2016-02-02T04:23:23Z,county,True,P,President,GOP,1187,18867,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,7,0.00783,False
16957-polid-60051-16028,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19055,Chris,False,False,,Christie,2016-02-02T04:23:23Z,county,True,P,President,GOP,60051,18861,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,5,0.005593,False
16957-polid-1752-16028,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19055,Rick,False,False,,Santorum,2016-02-02T04:23:23Z,county,True,P,President,GOP,1752,18541,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,3,0.003356,False
16957-polid-36679-16028,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19055,John,False,False,,Kasich,2016-02-02T04:23:23Z,county,True,P,President,GOP,36679,18869,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,2,0.002237,False
16957-polid-45650-16028,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19055,Jim,False,False,,Gilmore,2016-02-02T04:23:23Z,county,True,P,President,GOP,45650,18865,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-100007-16028,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19055,,False,False,,Other,2016-02-02T04:23:23Z,county,True,P,President,GOP,100007,17474,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16029,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19057,Ted,False,False,,Cruz,2016-02-02T03:37:17Z,county,True,P,President,GOP,61815,18862,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,613,0.28301,True
16957-polid-8639-16029,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19057,Donald,False,False,,Trump,2016-02-02T03:37:17Z,county,True,P,President,GOP,8639,18873,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,659,0.304247,False
16957-polid-53044-16029,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19057,Marco,False,False,,Rubio,2016-02-02T03:37:17Z,county,True,P,President,GOP,53044,18872,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,451,0.208218,False
16957-polid-64509-16029,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19057,Ben,False,False,,Carson,2016-02-02T03:37:17Z,county,True,P,President,GOP,64509,18860,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,212,0.097876,False
16957-polid-60208-16029,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19057,Rand,False,False,,Paul,2016-02-02T03:37:17Z,county,True,P,President,GOP,60208,18871,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,99,0.045706,False
16957-polid-60051-16029,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19057,Chris,False,False,,Christie,2016-02-02T03:37:17Z,county,True,P,President,GOP,60051,18861,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,35,0.016159,False
16957-polid-1187-16029,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19057,Mike,False,False,,Huckabee,2016-02-02T03:37:17Z,county,True,P,President,GOP,1187,18867,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,31,0.014312,False
16957-polid-36679-16029,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19057,John,False,False,,Kasich,2016-02-02T03:37:17Z,county,True,P,President,GOP,36679,18869,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,20,0.009234,False
16957-polid-1239-16029,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19057,Jeb,False,False,,Bush,2016-02-02T03:37:17Z,county,True,P,President,GOP,1239,18859,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,19,0.008772,False
16957-polid-60339-16029,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19057,Carly,False,False,,Fiorina,2016-02-02T03:37:17Z,county,True,P,President,GOP,60339,18864,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,17,0.007849,False
16957-polid-1752-16029,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19057,Rick,False,False,,Santorum,2016-02-02T03:37:17Z,county,True,P,President,GOP,1752,18541,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,6,0.00277,False
16957-polid-100007-16029,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19057,,False,False,,Other,2016-02-02T03:37:17Z,county,True,P,President,GOP,100007,17474,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,4,0.001847,False
16957-polid-45650-16029,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19057,Jim,False,False,,Gilmore,2016-02-02T03:37:17Z,county,True,P,President,GOP,45650,18865,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16030,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19059,Ted,False,False,,Cruz,2016-02-02T03:28:00Z,county,True,P,President,GOP,61815,18862,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,260,0.216306,True
16957-polid-8639-16030,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19059,Donald,False,False,,Trump,2016-02-02T03:28:00Z,county,True,P,President,GOP,8639,18873,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,342,0.284526,False
16957-polid-53044-16030,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19059,Marco,False,False,,Rubio,2016-02-02T03:28:00Z,county,True,P,President,GOP,53044,18872,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,286,0.237937,False
16957-polid-64509-16030,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19059,Ben,False,False,,Carson,2016-02-02T03:28:00Z,county,True,P,President,GOP,64509,18860,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,159,0.13228,False
16957-polid-1239-16030,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19059,Jeb,False,False,,Bush,2016-02-02T03:28:00Z,county,True,P,President,GOP,1239,18859,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,46,0.03827,False
16957-polid-60208-16030,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19059,Rand,False,False,,Paul,2016-02-02T03:28:00Z,county,True,P,President,GOP,60208,18871,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,34,0.028286,False
16957-polid-36679-16030,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19059,John,False,False,,Kasich,2016-02-02T03:28:00Z,county,True,P,President,GOP,36679,18869,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,27,0.022463,False
16957-polid-1187-16030,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19059,Mike,False,False,,Huckabee,2016-02-02T03:28:00Z,county,True,P,President,GOP,1187,18867,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,15,0.012479,False
16957-polid-60339-16030,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19059,Carly,False,False,,Fiorina,2016-02-02T03:28:00Z,county,True,P,President,GOP,60339,18864,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,12,0.009983,False
16957-polid-1752-16030,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19059,Rick,False,False,,Santorum,2016-02-02T03:28:00Z,county,True,P,President,GOP,1752,18541,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,12,0.009983,False
16957-polid-60051-16030,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19059,Chris,False,False,,Christie,2016-02-02T03:28:00Z,county,True,P,President,GOP,60051,18861,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,8,0.006656,False
16957-polid-100007-16030,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19059,,False,False,,Other,2016-02-02T03:28:00Z,county,True,P,President,GOP,100007,17474,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,1,0.000832,False
16957-polid-45650-16030,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19059,Jim,False,False,,Gilmore,2016-02-02T03:28:00Z,county,True,P,President,GOP,45650,18865,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16031,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19061,Ted,False,False,,Cruz,2016-02-02T04:26:27Z,county,True,P,President,GOP,61815,18862,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,824,0.207296,True
16957-polid-8639-16031,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19061,Donald,False,False,,Trump,2016-02-02T04:26:27Z,county,True,P,President,GOP,8639,18873,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,1087,0.273459,False
16957-polid-53044-16031,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19061,Marco,False,False,,Rubio,2016-02-02T04:26:27Z,county,True,P,President,GOP,53044,18872,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,1060,0.266667,False
16957-polid-64509-16031,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19061,Ben,False,False,,Carson,2016-02-02T04:26:27Z,county,True,P,President,GOP,64509,18860,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,384,0.096604,False
16957-polid-60208-16031,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19061,Rand,False,False,,Paul,2016-02-02T04:26:27Z,county,True,P,President,GOP,60208,18871,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,230,0.057862,False
16957-polid-60339-16031,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19061,Carly,False,False,,Fiorina,2016-02-02T04:26:27Z,county,True,P,President,GOP,60339,18864,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,97,0.024403,False
16957-polid-1239-16031,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19061,Jeb,False,False,,Bush,2016-02-02T04:26:27Z,county,True,P,President,GOP,1239,18859,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,95,0.023899,False
16957-polid-60051-16031,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19061,Chris,False,False,,Christie,2016-02-02T04:26:27Z,county,True,P,President,GOP,60051,18861,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,75,0.018868,False
16957-polid-36679-16031,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19061,John,False,False,,Kasich,2016-02-02T04:26:27Z,county,True,P,President,GOP,36679,18869,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,54,0.013585,False
16957-polid-1187-16031,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19061,Mike,False,False,,Huckabee,2016-02-02T04:26:27Z,county,True,P,President,GOP,1187,18867,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,48,0.012075,False
16957-polid-1752-16031,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19061,Rick,False,False,,Santorum,2016-02-02T04:26:27Z,county,True,P,President,GOP,1752,18541,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,21,0.005283,False
16957-polid-45650-16031,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19061,Jim,False,False,,Gilmore,2016-02-02T04:26:27Z,county,True,P,President,GOP,45650,18865,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-100007-16031,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19061,,False,False,,Other,2016-02-02T04:26:27Z,county,True,P,President,GOP,100007,17474,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16032,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19063,Ted,False,False,,Cruz,2016-02-02T03:28:00Z,county,True,P,President,GOP,61815,18862,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,143,0.354839,True
16957-polid-8639-16032,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19063,Donald,False,False,,Trump,2016-02-02T03:28:00Z,county,True,P,President,GOP,8639,18873,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,122,0.30273,False
16957-polid-64509-16032,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19063,Ben,False,False,,Carson,2016-02-02T03:28:00Z,county,True,P,President,GOP,64509,18860,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,49,0.121588,False
16957-polid-53044-16032,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19063,Marco,False,False,,Rubio,2016-02-02T03:28:00Z,county,True,P,President,GOP,53044,18872,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,46,0.114144,False
16957-polid-1239-16032,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19063,Jeb,False,False,,Bush,2016-02-02T03:28:00Z,county,True,P,President,GOP,1239,18859,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,11,0.027295,False
16957-polid-1187-16032,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19063,Mike,False,False,,Huckabee,2016-02-02T03:28:00Z,county,True,P,President,GOP,1187,18867,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,10,0.024814,False
16957-polid-60339-16032,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19063,Carly,False,False,,Fiorina,2016-02-02T03:28:00Z,county,True,P,President,GOP,60339,18864,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,8,0.019851,False
16957-polid-60051-16032,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19063,Chris,False,False,,Christie,2016-02-02T03:28:00Z,county,True,P,President,GOP,60051,18861,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,5,0.012407,False
16957-polid-36679-16032,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19063,John,False,False,,Kasich,2016-02-02T03:28:00Z,county,True,P,President,GOP,36679,18869,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,4,0.009926,False
16957-polid-60208-16032,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19063,Rand,False,False,,Paul,2016-02-02T03:28:00Z,county,True,P,President,GOP,60208,18871,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,4,0.009926,False
16957-polid-1752-16032,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19063,Rick,False,False,,Santorum,2016-02-02T03:28:00Z,county,True,P,President,GOP,1752,18541,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,1,0.002481,False
16957-polid-45650-16032,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19063,Jim,False,False,,Gilmore,2016-02-02T03:28:00Z,county,True,P,President,GOP,45650,18865,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-100007-16032,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19063,,False,False,,Other,2016-02-02T03:28:00Z,county,True,P,President,GOP,100007,17474,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16033,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19065,Ted,False,False,,Cruz,2016-02-02T04:23:23Z,county,True,P,President,GOP,61815,18862,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,341,0.341,True
16957-polid-8639-16033,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19065,Donald,False,False,,Trump,2016-02-02T04:23:23Z,county,True,P,President,GOP,8639,18873,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,240,0.24,False
16957-polid-53044-16033,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19065,Marco,False,False,,Rubio,2016-02-02T04:23:23Z,county,True,P,President,GOP,53044,18872,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,180,0.18,False
16957-polid-64509-16033,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19065,Ben,False,False,,Carson,2016-02-02T04:23:23Z,county,True,P,President,GOP,64509,18860,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,144,0.144,False
16957-polid-60208-16033,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19065,Rand,False,False,,Paul,2016-02-02T04:23:23Z,county,True,P,President,GOP,60208,18871,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,27,0.027,False
16957-polid-1239-16033,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19065,Jeb,False,False,,Bush,2016-02-02T04:23:23Z,county,True,P,President,GOP,1239,18859,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,18,0.018,False
16957-polid-60339-16033,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19065,Carly,False,False,,Fiorina,2016-02-02T04:23:23Z,county,True,P,President,GOP,60339,18864,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,18,0.018,False
16957-polid-1187-16033,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19065,Mike,False,False,,Huckabee,2016-02-02T04:23:23Z,county,True,P,President,GOP,1187,18867,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,17,0.017,False
16957-polid-36679-16033,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19065,John,False,False,,Kasich,2016-02-02T04:23:23Z,county,True,P,President,GOP,36679,18869,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,6,0.006,False
16957-polid-60051-16033,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19065,Chris,False,False,,Christie,2016-02-02T04:23:23Z,county,True,P,President,GOP,60051,18861,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,6,0.006,False
16957-polid-1752-16033,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19065,Rick,False,False,,Santorum,2016-02-02T04:23:23Z,county,True,P,President,GOP,1752,18541,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,3,0.003,False
16957-polid-45650-16033,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19065,Jim,False,False,,Gilmore,2016-02-02T04:23:23Z,county,True,P,President,GOP,45650,18865,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-100007-16033,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19065,,False,False,,Other,2016-02-02T04:23:23Z,county,True,P,President,GOP,100007,17474,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16034,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19067,Ted,False,False,,Cruz,2016-02-02T05:24:46Z,county,True,P,President,GOP,61815,18862,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,305,0.401316,True
16957-polid-8639-16034,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19067,Donald,False,False,,Trump,2016-02-02T05:24:46Z,county,True,P,President,GOP,8639,18873,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,200,0.263158,False
16957-polid-53044-16034,polid-53044,16957,Caucus,S,10,22335,,2016-02-01,19067,Marco,False,False,,Rubio,2016-02-02T05:24:46Z,county,True,P,President,GOP,53044,18872,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,105,0.138158,False
16957-polid-64509-16034,polid-64509,16957,Caucus,S,2,22322,,2016-02-01,19067,Ben,False,False,,Carson,2016-02-02T05:24:46Z,county,True,P,President,GOP,64509,18860,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,83,0.109211,False
16957-polid-1239-16034,polid-1239,16957,Caucus,S,1,22321,,2016-02-01,19067,Jeb,False,False,,Bush,2016-02-02T05:24:46Z,county,True,P,President,GOP,1239,18859,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,23,0.030263,False
16957-polid-60208-16034,polid-60208,16957,Caucus,S,9,22333,,2016-02-01,19067,Rand,False,False,,Paul,2016-02-02T05:24:46Z,county,True,P,President,GOP,60208,18871,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,10,0.013158,False
16957-polid-36679-16034,polid-36679,16957,Caucus,S,8,22331,,2016-02-01,19067,John,False,False,,Kasich,2016-02-02T05:24:46Z,county,True,P,President,GOP,36679,18869,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,9,0.011842,False
16957-polid-60051-16034,polid-60051,16957,Caucus,S,3,22323,,2016-02-01,19067,Chris,False,False,,Christie,2016-02-02T05:24:46Z,county,True,P,President,GOP,60051,18861,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,9,0.011842,False
16957-polid-60339-16034,polid-60339,16957,Caucus,S,5,22326,,2016-02-01,19067,Carly,False,False,,Fiorina,2016-02-02T05:24:46Z,county,True,P,President,GOP,60339,18864,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,8,0.010526,False
16957-polid-1187-16034,polid-1187,16957,Caucus,S,7,22329,,2016-02-01,19067,Mike,False,False,,Huckabee,2016-02-02T05:24:46Z,county,True,P,President,GOP,1187,18867,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,8,0.010526,False
16957-polid-1752-16034,polid-1752,16957,Caucus,S,11,22336,,2016-02-01,19067,Rick,False,False,,Santorum,2016-02-02T05:24:46Z,county,True,P,President,GOP,1752,18541,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-45650-16034,polid-45650,16957,Caucus,S,6,22345,,2016-02-01,19067,Jim,False,False,,Gilmore,2016-02-02T05:24:46Z,county,True,P,President,GOP,45650,18865,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-100007-16034,polid-100007,16957,Caucus,S,13,22342,,2016-02-01,19067,,False,False,,Other,2016-02-02T05:24:46Z,county,True,P,President,GOP,100007,17474,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,0,0.0,False
16957-polid-61815-16035,polid-61815,16957,Caucus,S,4,22324,,2016-02-01,19069,Ted,False,False,,Cruz,2016-02-02T04:23:23Z,county,True,P,President,GOP,61815,18862,12,100.0,12,16035,Franklin,False,,,Iowa,IA,False,False,225,0.35828,True
16957-polid-8639-16035,polid-8639,16957,Caucus,S,12,22337,,2016-02-01,19069,Donald,False,False,,Trump,2016-02-02T04:23:23Z,county,True,P,President,GOP,8639,18873,12,100.0,12,16035,Franklin,False,,,Iowa,IA,False,False,159,0.253185,False
